sentiment_id,user_name,tweet,longitude,latitude,sentiment
movies_1575648490.030297,Dixie Schafir,@thehill Movies teach bullying and violence. It is almost impossible to channel surf without seein someone shooting… https://t.co/y5g3uaUY1l,-119.95385,39.35075,Negative
movies_1575648523.335288,Rëãgāń➰,"All I want is to wear pajamas, drink hot chocolate, and watch Christmas movies BUT NOOOOOO I gotta take this unnecessary cell bio final",-80.8978,33.44196,Negative
movies_1575648535.591866,Dave Martin,"#unpopularopinion Star Wars movies have worse lines than Twilight, Catwoman.

 50 Shades of #StarWars",-114.00116,55.32948,Negative
movies_1575648540.446742,Shane Becknell,Deranged cops y’all,-97.538284,32.569477,Neutral
movies_1575648564.267922,Tht_PittedNarc⚠️🃏,"Looks like that time of the year Christmas Tree shopping 🎄❄️. Time for fuzzy socks,Hot Coco,and Movies https://t.co/8OPysvpunn",-121.603455,37.09335,Neutral
movies_1575648577.165761,Darvin,It’s inevitable,101.73111,3.149887,Neutral
movies_1575648700.322545,casey_lib,"did I watch #TheChristmasPrince The Royal Baby... yep and it did not disappoint 

will I now rewatch all three movi… https://t.co/X1RYlqhP94",-80.51985,39.719803,Neutral
movies_1575648711.315424,Ana Sofía,@KathieLGifford #AGodwinkChristmas Meant for Love is playing right now and OH. MY. GOSH! You seriously NEED to be i… https://t.co/rYrb8zX2KA,-77.33516,38.83278,Positive
movies_1575648748.526925,Pat Ψ,I can do this all day.,121.07484,14.618244,Neutral
movies_1575648783.039286,Alex Donno,@cthomson2123 @JamesProfetto @netflix I will also need to reflect on this in a few years. I find movies like Goodfe… https://t.co/0eAwlDgeow,-80.41587,25.6262,Negative
movies_1575648794.515363,Mr. Banh,"Three movies written and directed by Bong Joon-Ho that have been thought-provoking to me:

- Snowpiercer (2013)
- O… https://t.co/omFkPzsKJf",-87.94003,41.6441,Positive
movies_1575648832.957535,Martin Squanchez,"Irishman, marriage story, Klaus, el Camino, Murder Mystery, Paddleton, my name is Dolemite and even ...always be my… https://t.co/lDidhtm9do",-77.46766,39.341114,Neutral
movies_1575648853.079184,bébé 💚 yoda,I love watching all the hallmark/lifetime Christmas movies and realizing oh yes that’s the dick principal from the… https://t.co/OiGRhugcef,-117.39986,33.152637,Positive
movies_1575648884.232663,MIke Conroy,"Hey @TheMontyShow ..... this is the WWE of porn..
But at least I feel better about myself..... lol",-114.81827,31.332247,Positive
movies_1575648886.209335,Dec 9th.🖤,I love avenger movies 💯,-85.60516,30.355644,Positive
movies_1575648928.86441,The Boss of the outside🌈🏳️‍🌈🏳️‍⚧ 🐾,"Fast &amp; Furious 5

I love those movies... can’t help it... cars... ya know https://t.co/v6zMQ9CmWq",1.684724,52.441162,Positive
movies_1575648937.265259,TeaJay,Amen to that.,-84.0079,34.518433,Neutral
movies_1575649035.619824,jayruby,@Redpainter1 She probably talks during movies too,-77.16306,39.1065,Neutral
movies_1575649049.326209,The Canterbury Tales,@devinsbackup89 LMFAO. explain. cuz I might have been riding the high of binging all the movies in the last two weeks.,-84.57683,33.647503,Positive
movies_1575649052.375816,Sojourner Freedom,We all thought yellow bones were pretty and thought Zuma was innocent... take your shot... mind you we were still i… https://t.co/POkMDARKyc,27.751856,-26.51265,Positive
movies_1575649055.93543,da ali g shøw,"As cheesy as hallmark’s Christmas movies are, I adore them",-95.62055,29.87235,Negative
movies_1575649117.69629,Mumtaz Begum,"@Nehr_who @ANI Till now, I only watched these stories in movies. Had no idea that I would be privileged enough to w… https://t.co/HvtCIKFnrG",92.84065,25.990519,Neutral
movies_1575649141.666479,Dwight Shrute,Ain’t no way 😭😭,-84.38655,30.365093,Neutral
movies_1575649208.52954,Skyla,"But Daniel Craig is hot as fuck 🥵 
Rewatching all his bond movies on that note.",11.867705,45.61296,Negative
movies_1575649231.096629,Tommy T,I can’t beleive you though the Irishman was meh. It’s a fucking god dam masterpiece. sad they don’t make movies lik… https://t.co/JjeutXVlUW,-80.09953,26.261145,Negative
movies_1575649236.698721,The Melanistic.,"This is one of 3 movies that I’ll watch every time it’s on, still repeat word for word, and enjoy every bit of the… https://t.co/e7lLzIfqkh",-74.146675,40.834408,Positive
movies_1575649292.861864,@RadioLisa,@NoFluffComms Ha ha... Go and see it. You'll love it. I started watching my fave Christmas movies about 3 weeks ago… https://t.co/RFNmVJFMEk,-1.336703,52.144325,Positive
movies_1575649319.989236,Julio,@VictoriaKayleen never forget.,-95.41477,32.221405,Neutral
movies_1575649478.296202,Instant Pot Bone Broth Man 🎄,My top five movies of the year list has been heckled by people with Goku and Stan Marsh avatars. My content is alienating core demographics.,-77.1194,38.801826,Positive
movies_1575649537.099088,Zaldy Doyungan,"“I’ve got something big, but I can’t hold it very long.”

- Paul Rudd (Ant-man)",-118.37032,34.14263,Negative
movies_1575649562.171293,Emily Stroud ㋡,are the twilight movies on Disney+,-83.7861,32.75281,Neutral
movies_1575649565.803794,SydSujuaan,Fine. I'll do it myself.,72.69306,-0.703688,Positive
movies_1575649624.882466,Vuyolwethu Ngcukana,"I’m giving it a few days so that the theaters aren’t too full, the expense is one you have to be prepared for shame… https://t.co/9oS7Kl1bQU",27.771294,-26.265694,Positive
movies_1575649780.585943,Satine Phoenix - Herald of Compassion 💖✨💖,@MoxReuby Movies and cartoons.,-118.6684,33.704536,Neutral
movies_1575649783.374148,David Williams,@BreitbartNews What?  Why is the Vatican investing in movies?  Especially one that doesn’t exactly align with the v… https://t.co/qwmYpB5Fjm,-95.41477,32.221405,Positive
movies_1575649812.723325,Andrew Searles,"“That man is playing Galaga! """,-118.6684,33.704536,Neutral
movies_1575649846.188087,Rashmi Raghuraja,"When movies, books, politics and intellectual discussions show only the ‘terror’ face of Afghanistan, this piece wo… https://t.co/zlsHJOLO92",77.33058,12.731936,Positive
movies_1575649883.760577,Edge ⛧Hail Satan⛧,@tayallard How many of his movies have you seen,-96.23459,41.175884,Positive
movies_1575649894.674114,Ambergrace🌻,Watching Christmas movies with chuncky knit blankets and snuggling with a cute boy sounds really nice today.,-95.66138,30.10764,Positive
movies_1575649908.343669,Dayj,Movies tomorrow night !,-81.638,41.384567,Neutral
movies_1575650034.203881,RIO LEE ™,Also shooting Taylor made movies 4 those with particular fetishes and kinks 4 sale,-0.457966,51.42063,Positive
movies_1575650076.717802,Marigrace Furby,"@tylerperry @TylerPe19995239 @madea She will be sadly missed.  Each and every one of your movies, ones with Madea a… https://t.co/7PkZdro7r3",-81.556625,39.29604,Negative
movies_1575650097.94153,martyn notman,@PeteHolderness I generally avoid xmas movies. And half of them been on rotation since about September 😂,-1.573648,53.3099,Negative
movies_1575650104.085472,that cheap guy,Tim Tebow has the haircut that people in 90s movies had that were set in “the future”,-89.57151,36.497128,Neutral
movies_1575650113.191276,Essence Savage,Pornhub has the whole movie for free,-83.20017,39.832012,Positive
movies_1575650149.829778,Khary Glaude,These Niggas watched to many movies,-77.1194,38.801826,Positive
movies_1575650252.736,Daniel Monteros (Aliping Saguiguilid),I can do this all day. 😂😂😂,120.99888,14.513482,Neutral
movies_1575650292.520664,Joji,American ass,101.42839,3.052382,Neutral
movies_1575650330.11479,Ghostface Kelly🙈🙉🙊,Star Wars director says next movie will have a gay theme. So like all the other Star Wars movies...,-70.820244,43.01367,Positive
movies_1575650392.832207,Rich RIP Popson,I’m not,-84.16933,33.822567,Neutral
movies_1575650394.54601,Herbert Mark Rogers,A fun look back at the best and the worst of the bad guys who faced off against 007.  https://t.co/9941OhkoHg,-87.022484,35.994568,Negative
movies_1575650450.200465,Nate Halbert,"My laptop has also stopped playing sound.... maybe this is it, the rise of the laptops starring James Franco in ano… https://t.co/QV3PcYuW5W",-73.97296,45.410095,Positive
movies_1575650512.159483,Xavier Smith,Y’all mad at the cops or the ones who robbed the jewelry store...? Everything doesn’t happen like you see it in the… https://t.co/6ocnVlvy3D,-102.051765,36.99311,Negative
movies_1575650549.288283,houze with a Z.,Watching Episode 5 of #TheMandalorian....and there’s a certain character in here that if they were in the Star Wars… https://t.co/pd3hpoRr9q,-77.1194,38.801826,Positive
movies_1575650558.274929,Dr. BIB,"Things we used to watch only in movies. God, heal the world!",-76.84036,39.067795,Neutral
movies_1575650583.669274,Bangla Steinbrenner,@Mikehomeseller Difficult to decide between ...In Arms &amp; Making movies.,100.54102,13.74769,Negative
movies_1575650604.700469,Aly🐐,"When I die I want people to celebrate my life by doing things that made me happy, like listening to the music &amp; wat… https://t.co/oqvsxPWOs3",-107.7861,32.236027,Positive
movies_1575650612.528363,Mushin,Feminists are so annoying,-73.08561,41.245045,Negative
movies_1575650635.866527,Fine Whine,"Genuine question, I’m not trying to be weird or anything - but I was around 6 or 7 right, was I meant to be woke th… https://t.co/nRbXimu7V8",27.892563,-26.136866,Positive
movies_1575650643.806121,ivancito🐰,This will be @assaf_nick,-117.24374,34.00385,Neutral
movies_1575650658.81688,Ajagbe Oluwatunmise,@__Shola LMAO movies all day.,4.473474,7.724098,Positive
movies_1575650665.755412,Ty,Good will hunting is easily top 5 movies I’ve ever seen,-115.384094,36.12946,Positive
movies_1575650688.95216,pulkit sharma,"@KomalNahta gives dumb reviews most of the time
He gave a shit film like Ae dil hai mushkil must watch verdict mean… https://t.co/HegVdJLvBS",76.84252,28.397657,Negative
movies_1575650715.626398,erik nordgren,justice for The Nightingale,-74.02667,40.683933,Neutral
movies_1575650785.808494,FTO: Nerd Talk,This is sexy right?  Is it just me...wow. Memories 😍😍 #ftonerdtalk #comicbooks #marvel #xmen #wolverine #weaponx Wo… https://t.co/qh55BXCHBK,-84.25276,33.815826,Positive
movies_1575650796.315151,Patrick Williamson,So true love you Candace,-82.499596,27.411945,Positive
movies_1575650797.684457,Bob Stookey,@braddoty18 One of the best racing movies in quite a few years🏁,-82.78773,41.40937,Positive
movies_1575650887.661441,Kanoti M.Morris 🇺🇬,@real_modestamay Those things only happen in movies not here in ug,32.416622,0.164853,Neutral
movies_1575650907.020573,slightly uncooked brownie,I hate to keep being this person but y’all praise rob patz for so much stuff. Don’t get me wrong I like him. But he… https://t.co/eLlL9T3d3L,-84.57683,33.647503,Negative
movies_1575650961.154847,Mohit Sharma,"@_Namrataa Hollywood makes overwhelmingly number of movies based on books and novels, so was Forest Gump.
Do you th… https://t.co/w5pN4As0IG",-79.63932,43.40322,Positive
movies_1575650961.314183,pfb__,I wanna go to the movies today,-76.90609,38.852726,Neutral
movies_1575650999.554197,John Martin,@RJ_TMC sorry about ur 3d tv.. my lg 3d is still alive and kickin? Any recomendded 3d watching? You got 3d movies u… https://t.co/VMjE28jSdj,-84.82031,38.403187,Negative
movies_1575651054.616263,.,"""I can do this all day""",101.48983,3.051898,Neutral
movies_1575651065.782587,Saíd’,"Just saw The Departed again and maaaaaaane, one of the movies of all time.",-106.645645,25.837091,Neutral
movies_1575651067.379801,-Maimuna,Recommend yoruba movies on yt pls.,-4.029331,51.598747,Neutral
movies_1575651115.711718,𝓙𝓮𝓷𝓷𝓲𝓯𝓮𝓻 𝓡𝓾𝓽𝓱.,Do I watch Marvel movies or cry over #PALLOM ???,-91.77458,41.886246,Neutral
movies_1575651126.392119,"All Y'all Kiss My Entire A$$-""F"" Yo White Savior",Now I'm interested in watching Bond movies again. Cool 😎,-87.94003,41.6441,Positive
movies_1575651133.647386,Tommy T,@LewisClemmet Maybe. It’s almost a movie you have to watch twice to understand beauty and nuance. Ps. I love slow/d… https://t.co/yg27rNzj6R,-80.09953,26.261145,Positive
movies_1575651174.701776,Tea goddess,@lawyerinbeta @wstafrican Hallmark movies say this is the way to go,-82.53043,38.37598,Neutral
movies_1575651201.809197,Rebecca lynn Cherry,@callkurt @CamiLee13 @A_Rosie_Life @MortuaryODreams @StefanieFortson @AussieGuy @CreepiesRobin @GuyverI… https://t.co/UrK0BUtb2P,-120.00574,35.002087,Neutral
movies_1575651237.528765,HUSTLE&MOTIVATE,"BADASS...

'Fire on the Mountain': Grateful Dead soundtracks new action sports documentary https://t.co/tyKNYlYve2 via @asburyparkpress",-87.71356,41.527805,Positive
movies_1575651316.567389,Sᴄʜᴜʟʙᴇʀᴛ Kᴏʟᴇᴋᴀ 🇲🇼,"This is an interesting thread, for the fact that I still love the movie and I don’t know how many times I have watc… https://t.co/ItZNOFt6rq",32.671894,-17.12765,Positive
movies_1575651340.558479,Adriana Burgos-Ojeda,Requesting more live action dolphin movies @BlairLunch because dolphins! https://t.co/EPoiTu1Tng,-77.06409,38.979736,Positive
movies_1575651431.812373,Innovated Web Hosting©,"#Android #tablet #networking plus more
【VOYO VBook i7 Plus Tablet】
💻💻Equipped with better performance, delivering p… https://t.co/n3rKp027uj",-179.23108,13.182335,Positive
movies_1575651440.291744,Jarvey 🤟🏽🎰,Is this fr ?,-97.768684,35.29072,Neutral
movies_1575651474.596561,(((Dave Meldrum))),So far this year I’ve seen 74 movies and read 38 books. Should be able to reach 80 and 40 respectively by year’s en… https://t.co/NuIVup7yYR,18.318033,-34.35839,Positive
movies_1575651480.970352,Geoffrey Moss,Interesting! What the decade’s top movies and TV shows say about our cities https://t.co/EEKdFK039v via @Curbed,-75.28028,39.87181,Positive
movies_1575651676.459535,Saíd’,"Just saw The Departed again and maaaaaaane, one of the greatest movies of all time.",-106.645645,25.837091,Positive
movies_1575651740.12135,zeus,He's grabbing on those knees like his nuts depends on it,120.381065,17.557293,Neutral
movies_1575651741.564493,Marijn Somers,"Ready for my flight to Oslo.. water, laptop with movies and a big sinterklaas speculaas. Check! https://t.co/WMABu6QbX3",4.550558,52.21449,Positive
movies_1575651774.931219,Jan Michael Vincent,I AM GROOOOOOT!,25.398586,-33.917316,Neutral
movies_1575651784.424457,D.J. Farrell,@Casey One of my favorite movies!,-121.576614,38.43792,Positive
movies_1575651882.014196,Alina ♡ ✨,"“I am groot” I can do this all day” “Hulk, smash” “That is America’s ass” “Avengers assemble” “On your left” “Befor… https://t.co/hlHCQ9udQW",-117.11712,32.582127,Neutral
movies_1575651889.57152,Stupid McDumbhead,shark tale.,-81.87777,41.392685,Neutral
movies_1575651969.857415,Hold My Popcorn,Late to the posting but our  #deepbluesea episode to wrap up our movies to be thankful month is out and it is spect… https://t.co/VjH5K9BPhb,-87.022484,35.994568,Negative
movies_1575652090.926378,laya💟,no but fr😐 i’m sick of this 🤣,-80.02952,35.962624,Negative
movies_1575652108.9761,mÅяiÃm,I FREAKING LOOVE 90s MOVIES,59.41641,22.486143,Neutral
movies_1575652115.666732,Britt🌻,Nah y’all got some explaining to do.,-72.70932,41.80019,Neutral
movies_1575652118.092372,KiingKünta💪🏾🐻✨👑,Woooow I did not notice that’s crazy,-122.34266,37.69928,Negative
movies_1575652141.556765,Fairooz Adams,Had this dream that Hallmark movies held secret clues to a plot by Elizabeth Warren to sink a resort into the sea.,-96.97752,32.620678,Negative
movies_1575652158.297879,Charlie FOR WHOM THE CampBELL TOLLS,@DragonSamurai4 @heybiji I thought you were upset that there were no “strong white make leads”? Who is more strong… https://t.co/edzcEaWFbx,-78.5285,38.009552,Positive
movies_1575652177.503218,Gidal Kaiser,You just insulted Bruce Willis and Alan Rickman.,-86.78808,40.722824,Neutral
movies_1575652208.69806,Juice Wayne ™ 🧜🏾‍♂️,@MarkRuffalo @BernieSanders The real question is has Bernie seen any of the Avengers movies lol,-84.5968,33.89509,Positive
movies_1575652233.205455,Jason Kerin,Friday movie time!!! Seeing #darkwaters. Hope it's good. #movies #NowWatching #films #atthemovies https://t.co/yyuQHZgGHQ,-81.078926,29.027687,Positive
movies_1575652380.550799,Ryan Sullivan,Nice!,-115.384094,36.12946,Positive
movies_1575652384.407144,Franz✨,“I CAN DO THIS ALL DAY!”,123.76474,10.259475,Neutral
movies_1575652394.488656,First National Bank,Us thinking about the free movies tonight at West Mall 7. Come grab your free ticket between 4-7:30 p.m. See you th… https://t.co/fuBbpTjfAJ,-96.8395,43.46564,Positive
movies_1575652408.408438,HumberAdCopywriters,"This is Roee. People always told him to march to the beat of his own drum, so he did and joined the… https://t.co/RFRUDcdKH6",-79.63932,43.40322,Positive
movies_1575652464.041259,Greg Cipes,Extremely honored to be with classes of children for the next week Teaching masters classes in songwriting and musi… https://t.co/oTrapk84Oz,-73.98595,40.757446,Negative
movies_1575652546.810041,Jeremiah,It’s fun for me. Been gone since September.. movies came out left and right.. add em to my list.. and y’all drag th… https://t.co/RkvF2L7uy7,-94.043625,28.855127,Positive
movies_1575652591.415027,David Maldonado,@ChristineML1 The Best Witch Mother ever. So great. Need to explore her movies.,-73.643326,40.68454,Positive
movies_1575652608.635504,St. Paul Pork Product,@aspicynugget It Follows is one of my top three horror movies,-93.20779,44.89075,Positive
movies_1575652614.116735,Starflower Claimora India Pratt,"Omd, my Grandson Darren, seeing my mini tesseract: ""what's that Nanny?"" 
Me: ""Loki's tesseract from the avengers mo… https://t.co/wP1QKK61zW",0.414342,50.831642,Neutral
movies_1575652614.217341,MovieTalkies.com,"@aamir_khan sporting a long unkempt and messy beard for #LaalSinghChaddha ♥️

#aamirkhan #laalsinghchaddha… https://t.co/nFQdS7GuUy",72.74484,18.845343,Negative
movies_1575652668.809134,Clarissa Gomez,"@EmilyMarie_1 @halliegh123 @FreyFrijoles I’ve flown like a billion times and 
5. I love sitting window so I can see… https://t.co/QXQZyC4qmN",11.724508,49.56421,Positive
movies_1575652678.920719,Christopher F Smith,Very excited to see this tonight. Great idea!,-118.6684,33.704536,Positive
movies_1575652693.392792,IG: @hilzhoney420 🍯🐝,please stop remaking movies. it’s old and overdone.,-118.6684,33.704536,Positive
movies_1575652698.531494,Matthew,"as soon as i get a day to relax i’m going to sit on my couch, duct tape my eyelids open, and watch however many ala… https://t.co/g3PJfANTwv",-77.60104,37.447044,Positive
movies_1575652699.3868,Rajesh wa Kigogoini,@21QuestionsKE I dont like sci fi movies... have not watched Star wars...,36.664574,-1.389053,Neutral
movies_1575652733.204199,henry harte,@CodyEnglander @GageWeingart You watch those movies you literally cried during endgame,-81.59367,41.457066,Neutral
movies_1575652842.074027,Jesse Hawken,"Tired: Scorsese dismissing Marvel movies
Wired: Scorsese dismissing The Sopranos",-79.63932,43.40322,Negative
movies_1575652870.246992,Sir William,@Im_broke_baby_ Mannnn imma let the people have bruh. They know how this shit go. It was a bad day and shit got fuc… https://t.co/bUkzZYhS1h,-80.45744,27.20569,Negative
movies_1575652881.311847,Charity Schmidt,I like Netflix Christmas movies . But Netflix Christmas movies are as not good Hallmark’s.,-104.05774,42.479637,Negative
movies_1575652886.578729,Ligia Hougland,Phew! This makes it much easier to understand Hallmark movies. #LifeHack #FridayVibes https://t.co/dugDcg7RxH,-77.274345,38.86503,Positive
movies_1575652889.031233,Jeremiah,@JasMonique89 I thought 21 was tv show or something. Imma have to research it. And Queen won’t make me cry. I cry f… https://t.co/PAirieEi01,-94.043625,28.855127,Neutral
movies_1575652892.003365,Nyla Boo,Anyone wanna come over n play? My parents have been watching these stupid movies all year 😬😬😬🤦🏼‍♀️ https://t.co/Y02uEHkx3q,-97.11277,40.89854,Negative
movies_1575652909.264259,sofia ( vote labour 🌹),Ashley is out tonight so pizza has been ordered and it’s time to start watching Christmas movies 🎄 👍🏼,-3.278624,51.44736,Neutral
movies_1575652946.122252,Joshua .H. Williams,Fucking yes laddie,-3.278624,51.44736,Negative
movies_1575652969.621035,ShubhamB,Shameful @akshaykumar So simply your movies flopped and you switched countries. Don’t teach people about patriotism… https://t.co/jiM85gQc2s,76.84252,28.397657,Neutral
movies_1575653075.884368,Ahmad M AlSheridah,My list of movies to watch on Netflix https://t.co/HBdRNeZIxk,47.99378,29.305029,Neutral
movies_1575653125.483708,JJ 🏴‍☠️,@MissDanaBella And binge watch the Die Hard movies in my case 😂,-113.71368,53.39553,Negative
movies_1575653179.328276,That Guy With A Camera [TGWAC],"I like movies and can go on about a movie for hours. It's a double edged sword though, so unless you like hearing m… https://t.co/3KJNsUSRnV",-94.233376,29.989716,Neutral
movies_1575653195.678014,HumberAdCopywriters,"This is Roee. People always told him to march to the beat of his own drum, so he did and joined the Western Univers… https://t.co/LvnrX25Xx1",-79.63932,43.40322,Positive
movies_1575653287.589759,HumberAdCopywriters,"This is Roee. People always told him to march to the beat of his own drum, so he did and joined the marching band.… https://t.co/ge8dn3vOQr",-79.63932,43.40322,Positive
movies_1575653308.988826,Diane the Stan 🎄🎅🏻🤶🏻🎄,"👏🏻👏🏻👏🏻👏🏻👏🏻🎉🎉🎉
Kenneth Turan's best movies of 2019: 'Ford v Ferrari' races to the top https://t.co/hrSxq9EJ7u",-75.56358,38.78866,Positive
movies_1575653343.61985,Bessie Theodorou,@empiremagazine went there...,-79.63932,43.40322,Neutral
movies_1575653360.584614,JL,Anyone else think that Andrew Neil’s face looks like a big animatronic thing that they’d use in movies? That was th… https://t.co/eu2SL3oDud,-1.693792,54.960056,Neutral
movies_1575653361.253267,Robbie Rob 🤙🏾,Bruhhhhhhhh,-97.03419,32.771786,Neutral
movies_1575653382.850975,Ryan L. Terry,Does anyone else find it more difficult to set aside time to watch first-run movies on a streaming service than it… https://t.co/3EFbIOajr6,-82.72921,27.89368,Neutral
movies_1575653415.528074,Diane the Stan 🎄🎅🏻🤶🏻🎄,"👏🏻👏🏻👏🏻👏🏻👏🏻🎉🎉🎉 @caitrionambalfe 🎥🎥🎥🏎🏎🏎🍿🍿🍿

Kenneth Turan's best movies of 2019: 'Ford v Ferrari' races to the top https://t.co/hrSxq9EJ7u",-75.56358,38.78866,Positive
movies_1575653523.92691,11:11💕,😭I Need To See This When They Done I’m Do Confessed,-85.60516,30.355644,Neutral
movies_1575653554.847162,airjordyns,I want edibles and Stephen King movies pls and thank u,-117.28254,32.53962,Neutral
movies_1575653605.007684,El fin de Samana,This is maaaad awkward 😂😂,-75.28028,39.87181,Negative
movies_1575653653.067632,guka 🎅,I could be watching movies naked with oomf this weekend but,36.202072,-1.302791,Neutral
movies_1575653678.614745,lindasav,@MandySellars36 @LolaChapsxo We look it up tonight.  Is it on movies  or Netflix?   Xx,-1.281576,53.06634,Neutral
movies_1575653682.603298,Tyler Scott,"Millennials killed long movies.

Their short shows, magazines, and tweets. They can’t stay focused!!",-94.73312,38.868004,Negative
movies_1575653723.673019,pan sobao con jamón,The Amelie soundtrack....accordions while I was on my knees...,-87.94003,41.6441,Neutral
movies_1575653736.185523,Team QSMcGraw,Love and Basketball is my favorite movies!! It reminds me of me and my hubby!! #TEAMQSMCGRAW,-96.98382,33.140884,Positive
movies_1575653765.198861,Mayo Jr. Reyes(The Best),@trapsugarnat You know I like watching movies and cuddle with you boo,-98.77856,29.141956,Neutral
movies_1575653867.191172,𝓪𝓻𝓲 ❤️,seriously I can’t think of one movie where we were human for all of the damn movie 🙁,-76.843666,39.38247,Negative
movies_1575653895.746196,No'Tellin,Horror movies excite me that is why I ain’t scared to do niggaz bad.,-0.347025,5.51713,Negative
movies_1575653935.346168,Iswaran N.P. 🇮🇳,"@girishalva Alcohol, main stream movies, false bravado among youth &amp; elders alike are some reasons that I can think… https://t.co/CzQw96k4eL",76.44689,10.681582,Negative
movies_1575653984.200599,Big Redd,"🤣🤣🤣 @kanyewest @KimKardashian This is brilliant 😂 

#ClosedOnSunday #JesusIsKing",-83.35396,32.04683,Positive
movies_1575653993.809317,Cydney,"Me: i'm doing better now. I feel better. I start cooking again, I eat healthy, I watch movies, I go out..
Life: Oh… https://t.co/yqlCTF7d4z",58.262474,23.452705,Positive
movies_1575654132.318861,droo,I wanna stay home in bed and watch movies all day.,-118.03816,34.0258,Neutral
movies_1575654146.889679,yeet loaf,i once went on a marathon once with that 10 second music loop for the mini games explanation in mario party 2 LMAO,-98.77856,29.141956,Positive
movies_1575654208.515361,Makayla,I have absolutely no motivation today and I just want to curl up in a blanket and watch Christmas movies,-86.54232,36.890907,Negative
movies_1575654245.809851,🖤🔥,@diontimmermusic My mom makes homemade Italian food and my dad is Santa! In Christmas Day we open presents and watc… https://t.co/Jw1CmZBD1S,-84.81695,43.553246,Neutral
movies_1575654253.722994,Jer-[🧸],This fall has been great for movies :),-90.418106,41.696087,Positive
movies_1575654275.949581,yeet loaf,i once went on a marathon w that 10 second music loop during mario party 2’s mini game explanation looping forever… https://t.co/wbzoE7Gb2F,-98.77856,29.141956,Negative
movies_1575654287.795817,Drew Morton,"Movies from the 2010s that I still need to see:  UNCLE BOONMEE, TONI ERDMANN, FORCE MAJURE, AMOUR, HANDMAIDEN, MARG… https://t.co/iujZcDxukR",-118.6684,33.704536,Neutral
movies_1575654323.479935,Blonde,At the movies with the kids,-77.001305,38.760754,Neutral
movies_1575654350.273939,Aus' Katso❤,"I need a friend I can go to the movies, attend some events with.",27.892563,-26.136866,Neutral
movies_1575654465.894621,Jasmine ✨,@_KimmyBoo_ Actual footage of you getting ready for the movies last night. https://t.co/RJIlsyHZaQ,-85.85161,38.1709,Positive
movies_1575654511.484668,Robert Mamea,@iiSavagery Mostly movies really 🤷🏾‍♂️🤷🏾‍♂️,174.16183,-37.29262,Positive
movies_1575654611.853404,Koki Riley,"MARRIAGE STORY: My Adam Driver season tickets are confirmed.

This is the best Scarlett Johansson performance. Easi… https://t.co/sky7qHwV2D",-112.32391,33.29026,Positive
movies_1575654657.685938,GRQuake084 #BB8D02020,Suck it Coppola.,-84.82031,38.403187,Neutral
movies_1575654675.631145,Zachary Cooper,"I wonder if I should start a VLOG. Lots of people have them, but hey, my adventures are sure as hell out there! 

W… https://t.co/ZtENna9X6m",-85.60516,30.355644,Positive
movies_1575654719.900632,Denis La Funk,busy working week don't have time to review movies till Sunday,5.866357,47.270126,Positive
movies_1575654723.660488,kayla🌻,good movies/ shows on Netflix lol,-80.02952,35.962624,Positive
movies_1575654727.351603,Brandon Cox,@YNPierce Same. Currently at the movies 🥴🤷🏾‍♂️,-76.97461,38.94272,Neutral
movies_1575654727.782918,#TeamLIVEon™️ ©️2020,"@nonoshee Food, some wine and movies, too cold to run these streets. Enjoy the cold outing https://t.co/XHgkh23zSr",27.948303,-25.915773,Negative
movies_1575654732.685902,jord,silence of the lambs,23.179216,51.26264,Neutral
movies_1575654750.980722,seraphim,twilight ep. 1,-75.28028,39.87181,Neutral
movies_1575654754.206,kayla🌻,what’s some good movies or shows on Netflix lol,-80.02952,35.962624,Positive
movies_1575654788.210742,stephanie c,Big thanks to #netflix for playing all my dads favourite movies and #thankyouuniverse for giving me so many signs h… https://t.co/bQ8mHmSl7A,-79.63932,43.40322,Positive
movies_1575654794.817818,Molls,"I can’t wait to be off work 😭 
Sushi and Christmas movies with my best frannnnnnn the hubs and pups🥰🥰🥰🥰",-83.786514,41.587437,Positive
movies_1575654799.57084,Denis La Funk,such a busy working week don't have time to review movies or watch fights till Sunday,8.976041,47.270126,Positive
movies_1575654824.705502,Sailor 🏳️‍🌈 Bear 🐻 Zodar 🦄,@ThomasCornwall4 @karissaeatworld @jfreewright It 100% would have been better to let the suspects go and tail them… https://t.co/DiDHaw2EH0,-81.97083,41.375217,Positive
movies_1575654887.515421,Torrey 🌎,I’m not talking movies with anybody after this... y’all are really slow 😂,-103.002655,33.615765,Negative
movies_1575654920.735236,RealJimkays,@JRsBBQ Everyone is a critic Jr 😆 stupid idiots some people's children smh Jr is calling a show dope no different t… https://t.co/A168bXmUmk,-76.28311,43.115368,Negative
movies_1575654958.493411,Dan,I saw 18 movies in theaters this year (if I’m counting right) and have at least 3 left to see before the year is over,-90.13791,29.889574,Negative
movies_1575654976.339458,Darnell Lowe 🇹🇹,"There’s rules I follow when eating that I totally made up for no reason: 

I always finish my fries before eating m… https://t.co/Eew59np8vh",-87.94003,41.6441,Neutral
movies_1575654995.892895,Sailor 🏳️‍🌈 Bear 🐻 Zodar 🦄,@mptpart @jfreewright It really seems that the entirety of police training anymore is high octane action movies. No… https://t.co/VNrKPh0e4w,-81.97083,41.375217,Positive
movies_1575655001.762269,baelor,the Room,-96.85743,32.99715,Neutral
